# rocket_logger v3.5 rate=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=2
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
34870,-1338,131,1421,-192,216,-6,502,516
34880,-1335,203,1378,-174,227,-61,503,516
34890,-1319,268,1367,-192,238,-104,502,519
34900,-1300,285,1322,-200,260,-142,502,518
34910,-1295,265,1247,-197,287,-171,503,517
34920,-1308,252,1208,-161,332,-205,504,517
34930,-1303,300,1206,-120,378,-211,500,518
34948,-1344,377,1238,-79,423,-225,509,509
34951,-1357,400,1253,-70,422,-222,508,508
34960,-1393,422,1281,-83,424,-221,505,516
34970,-1405,450,1289,-95,402,-213,504,516
34980,-1383,450,1269,-112,403,-205,503,516
34990,-1376,438,1243,-108,400,-193,506,513
35000,-1386,366,1218,-87,395,-179,505,514
35010,-1395,330,1206,-33,421,-162,503,516
35020,-1411,324,1220,12,444,-158,504,518
35030,-1429,330,1222,34,462,-152,505,517
35040,-1439,344,1222,51,475,-155,504,515
35050,-1473,371,1229,59,468,-170,503,515
35060,-1516,373,1221,48,455,-192,505,524
35070,-1538,387,1223,39,422,-208,501,517
35080,-1559,410,1263,22,386,-226,504,517
35090,-1579,438,1265,-17,329,-250,504,516
35100,-1556,430,1261,-37,288,-265,505,517
35110,-1537,390,1271,-37,249,-269,507,516
35120,-1542,371,1269,-9,242,-264,504,515
35130,-1536,364,1290,32,223,-265,506,523
35140,-1518,382,1274,85,231,-253,497,512
35153,-1559,458,1310,138,220,-220,513,513
35161,-1539,482,1327,161,208,-206,499,499
35170,-1562,515,1380,183,180,-177,493,518
35180,-1580,506,1400,201,158,-140,513,523
35190,-1593,493,1444,216,106,-113,504,519
35200,-1604,457,1444,221,48,-98,501,513
35210,-1627,432,1443,217,-12,-96,504,513
35220,-1614,385,1444,227,-77,-106,505,515
35230,-1591,383,1433,242,-123,-102,505,514
35240,-1582,386,1442,261,-162,-114,504,516
35250,-1577,330,1390,298,-187,-126,504,516
35260,-1554,306,1372,362,-213,-135,507,516
35270,-1542,328,1390,429,-221,-130,504,517
35280,-1560,373,1426,464,-228,-140,501,516
35290,-1581,345,1444,503,-250,-145,499,517
35300,-1570,371,1492,523,-273,-140,501,519
35310,-1565,416,1529,527,-303,-132,500,519
35320,-1562,464,1563,498,-339,-117,503,520
35330,-1536,493,1607,461,-374,-105,501,515
35340,-1510,533,1671,380,-433,-82,504,517
35350,-1491,542,1687,296,-468,-66,502,517
35360,-1472,506,1685,217,-517,-65,503,515
35371,-1442,467,1699,160,-547,-49,502,516
35380,-1446,442,1715,110,-552,-51,501,517
35390,-1417,401,1721,69,-557,-40,504,519
35400,-1387,368,1726,49,-525,-26,499,515
35410,-1357,285,1710,61,-483,-3,503,516
35420,-1335,215,1653,108,-447,1,505,519
35430,-1302,179,1637,186,-385,12,500,516
35440,-1259,186,1624,258,-360,16,504,516
35450,-1228,253,1626,297,-357,24,503,520
35460,-1229,352,1675,266,-373,16,503,514
35470,-1252,396,1717,174,-416,10,503,519
35480,-1220,401,1698,86,-469,4,503,518
35490,-1152,375,1708,16,-503,1,503,515
35500,-1130,327,1670,-9,-501,11,503,514
35510,-1116,314,1670,-9,-482,24,504,519
35520,-1073,306,1699,1,-460,57,499,513
35530,-1096,313,1690,-3,-437,78,501,517
35540,-1080,309,1713,-10,-397,106,507,517
35550,-1109,288,1729,-21,-371,131,503,515
35560,-1110,265,1696,-13,-342,131,483,521
35570,-1085,234,1670,12,-320,145,501,519
35580,-1067,202,1639,65,-272,147,503,521
35590,-1078,149,1583,138,-237,146,506,519
35600,-1079,178,1582,205,-192,132,495,525
35610,-1080,246,1583,237,-169,120,502,515
35620,-1149,300,1600,242,-164,98,506,517
35630,-1152,348,1641,228,-184,86,502,515
35640,-1169,401,1675,186,-221,75,502,516
35653,-1165,371,1625,131,-245,60,516,516
35664,-1139,353,1569,145,-268,60,510,510
35670,-1105,351,1562,160,-263,57,510,516
35680,-1097,370,1510,200,-272,61,507,516
35690,-1081,454,1496,231,-259,88,500,513
35700,-1055,520,1455,227,-258,111,506,515
35710,-1043,544,1453,206,-253,129,504,518
35720,-1077,541,1439,190,-249,150,503,515
35730,-1101,548,1461,170,-243,171,502,516
35740,-1124,560,1472,141,-256,195,504,512
35750,-1144,602,1463,106,-253,217,505,515
35760,-1105,642,1489,68,-276,247,504,515
35770,-1102,685,1504,20,-292,273,503,514
35780,-1108,695,1502,-38,-303,309,507,514
35790,-1104,688,1518,-105,-314,339,505,513
35800,-1093,686,1495,-162,-318,363,504,514
35810,-1066,644,1465,-188,-301,399,506,513
35820,-1021,611,1448,-190,-259,425,506,521
35830,-1012,585,1436,-179,-210,449,506,517
35840,-1003,556,1435,-150,-178,462,505,513
35850,-1017,533,1500,-136,-136,476,503,514
35860,-1055,541,1527,-140,-102,480,504,514
35870,-1066,555,1578,-155,-85,475,504,517
35880,-1061,623,1636,-189,-92,478,505,513
35890,-1081,657,1673,-236,-110,487,503,513
35900,-1057,637,1672,-280,-132,500,505,518
35910,-1067,615,1699,-311,-153,505,507,515
35920,-1092,601,1727,-351,-169,517,508,517
35930,-1061,567,1680,-373,-180,505,497,511
35940,-1040,539,1653,-373,-170,499,507,518
35950,-1012,515,1643,-353,-169,503,505,516
35960,-1008,501,1615,-315,-134,488,503,516
35970,-999,518,1625,-284,-112,490,504,516
35980,-1005,568,1629,-243,-92,490,505,514
35990,-989,600,1626,-218,-66,492,504,516
36000,-1004,639,1674,-212,-69,503,507,517
36011,-1024,692,1720,-263,-85,522,504,513
36020,-1040,714,1774,-331,-107,534,505,513
36030,-1049,706,1806,-438,-130,545,505,515
36040,-1025,641,1772,-507,-135,564,506,514
36050,-1020,520,1741,-532,-127,579,504,513
36060,-983,469,1721,-494,-111,586,507,518
36070,-950,488,1737,-463,-57,611,501,513
36080,-949,548,1770,-444,-25,645,506,516
36090,-967,605,1821,-486,-25,683,507,515
36100,-968,696,1858,-575,-32,718,505,512
36110,-963,783,1911,-737,-64,771,505,514
36120,-933,779,1918,-908,-95,825,504,514
36130,-899,721,1930,-1035,-114,877,504,516
36140,-859,577,1861,-1082,-115,929,508,515
36154,-830,303,1804,-988,-46,996,510,510
36160,-823,211,1788,-884,13,1019,508,508
36170,-820,136,1782,-693,90,1035,505,516
36180,-862,119,1752,-497,156,1042,505,514
36190,-859,183,1767,-346,198,1042,487,522
36200,-889,249,1685,-245,249,1041,481,530
36210,-1058,329,1660,-222,207,1022,477,535
36220,-964,359,1667,-220,225,977,464,536
36230,-939,322,1659,-244,195,957,400,550
36240,-940,348,1684,-289,175,932,374,578
36250,-927,339,1736,-357,178,916,370,590
36260,-962,307,1725,-449,157,870,348,583
36270,-964,277,1711,-530,138,846,353,648
36280,-972,240,1668,-599,96,818,317,647
36290,-967,217,1647,-640,67,791,329,640
36300,-921,229,1611,-655,22,778,329,631
36310,-850,245,1589,-649,-35,781,346,631
36320,-798,257,1539,-631,-74,780,383,599
36330,-727,314,1576,-616,-121,803,398,589
36340,-745,373,1624,-651,-182,809,398,576
36350,-761,413,1687,-733,-240,799,416,560
36360,-786,416,1722,-837,-304,784,449,544
36370,-826,398,1739,-939,-377,743,494,522
36380,-851,396,1778,-1032,-434,687,499,520
36390,-898,361,1835,-1121,-498,639,505,517
36400,-952,358,1911,-1192,-546,578,497,518
36410,-978,362,1964,-1271,-598,536,497,524
36420,-927,390,1978,-1326,-605,521,502,517
36430,-828,595,1962,-1423,-563,497,502,517
36440,-886,373,1845,-1456,-555,540,505,516
36450,-898,235,1859,-1359,-533,592,503,514
36460,-843,134,1874,-1191,-495,648,504,516
36470,-805,142,1925,-993,-426,702,506,516
36480,-778,168,1896,-838,-368,734,504,514
36490,-706,167,1914,-688,-324,770,504,515
36500,-655,168,1895,-563,-274,798,503,521
36510,-581,481,1987,-604,-205,886,504,518
36520,-711,380,1858,-594,-191,908,502,516
36530,-743,217,1725,-473,-185,907,504,517
36540,-729,186,1732,-346,-215,901,504,517
36550,-734,335,1808,-328,-216,895,503,517
36560,-764,364,1819,-414,-224,868,505,517
36570,-777,301,1807,-497,-262,816,504,516
36580,-758,195,1763,-551,-279,737,505,515
36590,-712,84,1743,-569,-291,653,506,515
36600,-657,17,1751,-520,-262,562,505,516
36610,-636,-7,1780,-445,-232,479,504,519
36620,-613,14,1827,-367,-209,387,503,514
36630,-594,105,1883,-326,-194,321,506,517
36640,-607,160,1946,-324,-162,249,504,516
36654,-594,213,1970,-333,-151,175,508,508
36661,-604,255,1966,-336,-155,152,504,504
36670,-586,318,2002,-346,-127,139,505,517
36680,-574,358,2022,-374,-110,119,505,517
36690,-549,366,2036,-405,-98,121,502,517
36700,-555,323,2012,-407,-86,131,503,518
36710,-532,264,1997,-388,-46,131,502,518
36720,-487,246,2007,-314,9,148,505,517
36730,-464,313,2016,-248,74,175,502,517
36740,-492,397,2026,-209,126,214,507,514
36750,-517,426,2036,-203,139,250,504,515
36760,-584,435,2075,-206,141,293,503,515
36770,-580,452,2086,-232,143,344,502,514
36780,-551,468,2078,-252,148,393,503,517
36790,-580,389,2029,-233,186,446,505,517
36800,-619,340,2014,-174,166,485,503,516
36810,-633,312,2036,-129,153,515,504,518
36820,-667,305,2085,-122,128,529,503,519
36830,-727,249,2115,-158,106,528,503,516
36840,-782,173,2117,-212,53,493,502,517
36850,-749,102,2156,-288,-2,449,503,516
36868,-741,35,2119,-374,-53,330,507,507
36870,-746,44,2137,-387,-84,309,508,508
36880,-678,33,2143,-426,-112,242,502,513
36890,-608,38,2145,-438,-160,163,501,514
36900,-583,19,2157,-457,-210,117,504,517
36910,-606,63,2204,-498,-252,96,506,515
36920,-588,69,2205,-551,-286,58,501,516
36930,-537,83,2202,-605,-314,50,504,520
36940,-491,139,2243,-679,-338,59,504,517
36950,-476,158,2270,-776,-353,71,504,515
36960,-450,93,2296,-880,-344,105,503,517
36970,-418,-10,2267,-923,-315,132,504,519
36980,-422,-171,2240,-898,-278,153,507,519
36990,-371,-295,2215,-826,-220,167,501,514
37000,-414,-429,2177,-714,-161,160,504,517
37010,-442,-537,2088,-575,-115,137,505,517
37020,-402,-594,2023,-402,-63,87,501,515
37030,-390,-612,1947,-233,-6,38,501,519
37040,-366,-564,1894,-96,47,-10,502,519
37050,-311,-456,1891,2,96,-67,503,518
37060,-303,-376,1874,70,145,-100,503,517
37070,-295,-346,1868,93,154,-132,502,519
37080,-306,-293,1890,100,175,-148,500,518
37090,-364,-201,1926,73,176,-146,502,520
37100,-361,-141,1986,10,164,-133,506,518
37110,-371,-86,2007,-72,135,-93,502,518
37120,-386,-64,2013,-161,104,-36,502,517
37130,-386,-62,2047,-252,73,23,503,518
37140,-430,-101,2022,-341,42,90,505,517
37153,-474,-161,2020,-438,-24,162,509,509
37160,-488,-203,2000,-484,-52,191,509,509
37170,-488,-265,2020,-529,-68,202,501,520
37180,-476,-339,1975,-573,-122,206,504,521
37190,-481,-400,1986,-607,-147,172,503,519
37200,-464,-396,1953,-631,-183,131,502,518
37210,-445,-421,1982,-663,-214,85,505,517
37220,-446,-462,2000,-690,-226,40,506,518
37230,-464,-485,1994,-702,-251,-14,503,519
37240,-469,-500,1989,-688,-252,-60,502,518
37250,-487,-508,2022,-670,-268,-95,503,519
37260,-490,-505,1972,-621,-267,-126,501,518
37270,-436,-513,1953,-536,-247,-152,504,516
37280,-402,-514,1913,-414,-222,-157,503,520
37291,-378,-502,1898,-269,-181,-153,503,517
37300,-347,-470,1868,-156,-167,-149,503,517
37310,-295,-424,1868,-46,-114,-132,503,518
37320,-246,-423,1848,34,-67,-121,503,519
37330,-220,-467,1840,110,-11,-104,501,519
37340,-253,-491,1813,159,33,-85,504,521
37350,-253,-495,1864,178,85,-87,500,517
37360,-250,-497,1854,180,130,-113,503,518
37370,-297,-508,1827,168,156,-138,501,517
37380,-302,-522,1793,173,194,-158,503,515
37390,-308,-511,1784,189,238,-196,498,517
37400,-314,-476,1749,212,276,-221,501,521
37410,-294,-386,1749,217,326,-228,502,520
37420,-311,-317,1743,195,352,-238,503,517
37430,-318,-224,1733,146,377,-216,502,521
37440,-294,-155,1779,75,404,-197,502,519
37450,-321,-146,1838,-5,433,-168,501,518
37460,-380,-218,1880,-88,464,-143,504,516
37470,-438,-312,1917,-148,474,-140,502,519
37480,-550,-428,1988,-208,489,-152,500,517
37490,-587,-477,2051,-249,500,-182,501,517
37500,-636,-534,2092,-266,509,-219,504,518
37510,-677,-580,2085,-257,514,-249,504,516
37520,-706,-615,2053,-204,518,-287,503,516
37530,-713,-576,2066,-114,540,-310,501,516
37540,-715,-519,2046,-8,575,-316,503,520
37550,-704,-419,2051,99,598,-310,502,517
37560,-740,-343,2041,203,614,-284,502,518
37570,-787,-337,2012,312,637,-253,502,517
37580,-804,-353,2013,461,681,-196,504,521
37590,-849,-346,2031,610,713,-146,504,518
37600,-895,-279,2064,730,700,-83,502,517
37610,-984,-203,2099,757,704,-14,502,517
37620,-1093,-163,2083,699,658,25,501,518
37630,-1117,-124,2083,567,607,53,505,518
37640,-1122,-135,2093,426,546,53,503,519
37653,-1083,-179,2050,199,451,77,509,509
37660,-1065,-194,2030,102,415,75,511,511
37670,-1031,-164,1989,-38,362,80,501,520
37680,-996,-167,1987,-182,324,86,504,522
37690,-946,-199,1992,-320,288,103,501,519
37700,-953,-255,1965,-421,282,106,504,517
37710,-939,-332,1984,-486,280,103,501,517
37720,-930,-416,1970,-511,297,75,502,518
37730,-961,-469,1998,-483,317,38,499,518
37740,-872,-499,2008,-389,348,-12,502,518
37750,-808,-484,2010,-258,388,-56,503,518
37760,-768,-449,2033,-114,413,-94,504,519
37770,-710,-437,2034,68,422,-129,500,516
37780,-733,-436,1984,278,432,-145,501,521
37790,-736,-390,1944,482,429,-135,504,518
37800,-765,-333,1906,635,410,-111,497,519
37810,-808,-257,1913,716,387,-79,503,516
37820,-899,-212,1904,718,321,-32,502,519
37830,-949,-163,1898,646,277,13,501,518
37840,-1005,-152,1887,513,193,51,503,520
37850,-1038,-159,1909,361,147,74,505,517
37860,-1038,-166,1892,190,56,90,503,517
37870,-1035,-229,1881,40,-3,111,500,519
37880,-974,-274,1851,-58,-53,121,502,516
37890,-938,-295,1855,-120,-110,138,504,520
37900,-931,-318,1856,-170,-128,146,498,519
37910,-888,-315,1837,-205,-160,157,502,521
37920,-863,-266,1847,-234,-188,171,504,519
37931,-828,-229,1853,-268,-205,194,502,516
37940,-800,-220,1890,-305,-227,199,506,517
37950,-789,-253,1903,-332,-255,206,502,520
37960,-764,-303,1906,-329,-260,194,502,517
37970,-754,-352,1913,-298,-273,174,505,518
37980,-735,-391,1920,-248,-279,157,505,517
37990,-730,-419,1883,-172,-279,125,502,518
38000,-731,-406,1917,-98,-295,85,502,515
38010,-720,-372,1903,-42,-308,52,502,518
38020,-732,-381,1912,-5,-306,39,504,518
38030,-736,-356,1868,39,-317,15,505,515
38040,-725,-308,1839,75,-321,17,502,521
38050,-710,-248,1839,94,-316,22,501,516
38060,-673,-188,1835,104,-331,48,505,518
38070,-660,-175,1821,113,-324,63,503,520
38080,-612,-193,1815,135,-316,96,501,520
38090,-599,-239,1793,175,-296,119,503,517
38100,-582,-263,1817,228,-265,120,502,517
38110,-599,-307,1826,272,-236,106,505,516
38120,-668,-329,1827,309,-210,92,500,522
38130,-684,-281,1833,316,-193,56,504,516
38140,-682,-196,1848,273,-182,25,503,517
38154,-671,-108,1846,181,-177,-13,511,511
38161,-692,-96,1817,139,-177,-24,513,513
38170,-675,-85,1852,101,-177,-47,501,521
38180,-662,-99,1854,77,-171,-52,503,518
38190,-675,-111,1878,87,-153,-58,503,517
38200,-685,-83,1872,112,-144,-51,503,516
38210,-727,-62,1884,166,-117,-37,499,517
38220,-729,-14,1916,205,-104,-13,503,519
38230,-743,20,1928,234,-96,8,502,513
38240,-767,76,1946,240,-72,62,504,518
38250,-760,134,1978,224,-84,101,504,517
38260,-753,153,1996,197,-82,152,501,518
38270,-736,115,1980,159,-102,184,503,520
38280,-749,28,1977,136,-99,212,504,517
38290,-777,-39,1968,133,-116,217,503,515
38300,-780,-71,1991,138,-102,211,507,517
38310,-772,-62,1954,146,-100,206,503,515
38320,-786,-66,1963,134,-95,188,504,514
38330,-804,-77,1982,125,-89,182,501,516
38340,-819,-66,1989,126,-81,191,500,516
38350,-822,-75,1987,151,-50,229,502,516
38360,-817,-90,1993,197,-7,282,504,516
38370,-761,-132,1944,299,89,349,503,517
38380,-711,-170,1930,453,194,437,503,517
38390,-753,-169,1934,614,304,530,501,516
38400,-775,-161,1925,719,378,587,503,517
38410,-850,-183,1921,794,462,643,503,519
38420,-949,-222,1907,821,562,678,501,515
38430,-1027,-243,1922,825,639,702,504,522
38440,-1044,-226,1924,796,707,704,502,514
38450,-1077,-181,1936,745,770,719,501,519
38460,-1033,-223,1838,718,861,719,501,520
38470,-912,-227,1812,772,989,739,504,516
38480,-906,-184,1754,872,1141,775,497,518
38490,-886,-213,1713,1009,1287,796,492,523
38500,-876,-277,1673,1247,1478,831,487,537
38510,-918,-177,1684,1534,1638,853,487,538
38520,-925,42,1713,1747,1766,885,475,540
38530,-952,200,1721,1867,1839,896,441,570
38540,-1017,288,1737,1938,1850,903,437,576
38550,-1062,299,1701,1971,1852,906,453,563
38560,-1105,296,1665,2008,1810,909,496,525
38571,-1192,272,1612,2054,1767,931,497,520
38580,-1265,306,1627,2075,1710,947,503,519
38590,-1400,399,1651,2020,1628,959,498,518
38600,-1524,426,1676,1879,1547,963,493,521
38610,-1615,353,1659,1731,1447,962,502,519
38620,-1582,381,1661,1623,1374,956,507,519
38630,-1532,420,1618,1502,1315,945,503,518
38640,-1432,408,1539,1434,1297,927,494,518
38653,-1352,343,1449,1452,1264,905,516,516
38665,-1348,344,1419,1505,1260,875,523,523
38670,-1360,365,1442,1507,1242,847,487,531
38680,-1401,392,1420,1493,1229,795,488,541
38690,-1431,469,1418,1428,1170,731,501,521
38700,-1449,537,1387,1338,1124,661,495,522
38710,-1442,555,1342,1234,1081,605,430,566
38720,-1388,609,1279,1126,1068,555,406,564
38730,-1349,680,1302,1023,1036,497,418,563
38740,-1351,718,1270,897,1024,474,427,563
38750,-1289,787,1261,833,1009,442,448,545
38760,-1200,789,1242,763,949,432,475,545
38770,-1177,745,1251,787,932,431,467,550
38788,-1176,698,1224,920,900,440,539,539
38791,-1190,690,1203,952,896,430,493,493
38800,-1190,713,1144,1049,884,440,461,547
38810,-1207,783,1128,1125,896,432,462,547
38820,-1224,857,1096,1131,882,427,475,540
38830,-1295,939,1076,1071,865,420,486,519
38840,-1361,993,1064,940,825,402,498,520
38850,-1393,1095,1103,787,784,407,502,520
38860,-1437,1112,1115,626,748,415,500,522
38870,-1444,1140,1145,501,702,439,482,530
38880,-1414,1207,1109,373,652,460,471,544
38890,-1317,1183,1065,259,603,475,456,553
38900,-1321,1065,975,218,616,489,469,546
38910,-1364,986,958,220,631,501,455,570
38920,-1414,994,911,260,640,499,453,562
38930,-1405,1074,955,287,630,500,452,565
38940,-1427,1115,960,271,636,516,462,567
38950,-1480,1118,966,207,620,522,485,541
38960,-1500,1141,984,115,593,506,499,525
38970,-1476,1133,932,2,559,504,498,520
38980,-1482,1118,913,-91,543,477,476,543
38990,-1442,1069,891,-117,544,485,455,563
39000,-1435,1057,901,-74,538,482,443,576
39010,-1448,1015,928,-11,544,474,428,581
39020,-1462,994,871,54,560,457,478,579
39030,-1452,985,852,87,569,425,434,563
39040,-1415,1039,791,76,565,386,442,571
39050,-1389,1135,791,12,564,334,472,553
39060,-1377,1195,841,-129,555,277,487,536
39070,-1362,1285,843,-312,516,236,495,526
39080,-1364,1250,855,-539,475,184,502,520
39090,-1397,1225,820,-740,412,116,504,517
39100,-1418,1217,803,-988,349,38,504,517
39110,-1392,1242,755,-1230,300,-29,503,518
39120,-1341,1304,733,-1444,233,-93,502,519
39130,-1248,1382,747,-1599,195,-112,494,522
39140,-1239,1311,749,-1647,174,-89,499,518
39153,-1287,1242,832,-1514,120,8,512,512
39160,-1381,1241,878,-1441,82,59,510,510
39170,-1506,1227,899,-1378,55,112,484,522
39180,-1605,1271,919,-1376,17,155,470,528
39190,-1552,1330,958,-1439,-29,184,470,534
39200,-1499,1405,953,-1570,-116,213,478,528
39211,-1417,1436,940,-1756,-181,244,482,524
39220,-1345,1416,980,-1937,-237,270,491,524
39230,-1340,1262,931,-2128,-294,293,465,544
39240,-1343,1031,901,-2201,-350,323,443,564
39250,-1352,911,942,-2151,-380,365,419,586
39260,-1350,921,1036,-2074,-399,398,391,615
39270,-1348,944,1078,-1989,-431,438,383,633
39280,-1349,949,1169,-1909,-440,495,369,624
39290,-1395,970,1265,-1901,-457,547,451,545
39300,-1481,954,1328,-1936,-472,579,476,527
39310,-1487,903,1346,-1992,-519,589,490,524
39320,-1463,843,1339,-2047,-538,581,493,520
39330,-1371,859,1327,-2115,-547,569,496,528
39340,-1282,874,1267,-2175,-568,546,498,520
39350,-1184,828,1240,-2215,-569,525,500,524
39360,-1131,674,1200,-2152,-524,506,496,527
39370,-987,830,1346,-2063,-496,511,502,515
39380,-1121,723,1305,-1907,-458,536,500,520
39390,-1129,679,1360,-1692,-489,556,503,518
39400,-1027,755,1490,-1447,-464,622,500,519
39410,-1029,858,1582,-1300,-425,691,503,517
39420,-971,826,1621,-1230,-409,725,458,536
39430,-960,718,1581,-1172,-365,734,436,561
39440,-989,597,1559,-1110,-307,711,442,568
39450,-988,559,1547,-1062,-240,660,426,566
39460,-951,509,1509,-1022,-165,575,423,567
39470,-939,503,1515,-997,-120,501,427,562
39480,-954,463,1489,-932,-39,418,476,544
39490,-945,505,1506,-799,22,358,472,538
39500,-952,687,1615,-676,67,342,478,538
39510,-979,800,1675,-605,91,371,476,538
39520,-980,870,1715,-537,99,427,475,538
39530,-977,889,1739,-500,124,502,484,541
39540,-979,848,1739,-450,123,559,486,543
39550,-931,774,1716,-408,121,599,486,539
39560,-874,721,1696,-374,128,604,482,540
39570,-896,603,1656,-334,118,582,458,553
39580,-930,504,1649,-267,119,538,470,534
39590,-982,519,1683,-192,107,478,484,538
39600,-1017,607,1716,-169,103,431,491,525
39610,-1037,664,1680,-153,101,382,498,523
39620,-1056,709,1693,-131,99,354,481,531
39630,-1010,784,1681,-89,91,355,493,522
39640,-970,800,1682,-11,97,381,499,521
39653,-964,838,1711,121,98,455,507,507
39660,-981,854,1748,178,94,488,515,515
39670,-1023,851,1762,194,94,531,500,519
39680,-1064,884,1779,156,92,565,500,520
39690,-1077,903,1713,80,79,585,501,521
39700,-997,907,1614,-23,89,607,497,522
39710,-939,889,1524,-140,92,602,489,524
39720,-869,859,1464,-253,123,601,491,521
39730,-813,809,1412,-351,156,594,491,519
39740,-766,726,1347,-432,211,592,498,519
39750,-730,697,1356,-473,241,601,502,516
39760,-745,705,1402,-503,295,621,504,520
39770,-776,702,1424,-542,315,623,503,517
39780,-794,693,1490,-602,343,634,503,515
39790,-828,660,1516,-668,353,622,504,518
39800,-882,634,1561,-752,361,595,502,515
39810,-899,583,1563,-826,355,551,499,521
39820,-927,524,1559,-888,355,500,494,524
39830,-921,504,1558,-960,334,427,494,524
39840,-895,537,1528,-1034,336,365,491,525
39851,-857,560,1484,-1101,335,314,480,522
39860,-858,536,1478,-1123,358,292,493,525
39870,-877,556,1527,-1073,388,299,495,520
39880,-851,701,1610,-990,417,344,498,516
39890,-890,758,1670,-891,428,413,500,530
39900,-970,734,1698,-777,448,479,497,520
39910,-1017,716,1765,-641,466,552,493,518
39920,-1085,730,1811,-564,462,617,495,520
39930,-1125,675,1811,-534,445,641,497,518
39940,-1178,612,1806,-520,409,642,494,519
39950,-1206,611,1834,-524,386,622,501,517
39960,-1182,623,1826,-573,345,600,504,516
39970,-1110,650,1799,-623,307,571,491,521
39980,-1114,637,1748,-663,276,554,503,520
39990,-1136,615,1701,-675,244,531,495,524
40000,-1093,652,1688,-687,211,520,493,522
40010,-1094,651,1644,-691,196,534,498,519
40020,-1060,651,1613,-647,211,566,504,519
40030,-1010,723,1643,-603,204,614,497,517
40040,-1023,790,1659,-584,187,676,502,517
40050,-1040,807,1699,-595,174,732,504,516
40060,-1047,788,1730,-657,141,760,505,517
40070,-1074,777,1752,-729,99,783,505,516
40080,-1081,734,1738,-824,70,791,505,517
40090,-1046,715,1744,-915,48,781,503,514
40100,-1015,703,1757,-1000,10,773,506,514
40110,-958,679,1778,-1055,2,759,501,514
40120,-965,586,1798,-1064,0,768,503,515
40130,-971,495,1817,-1029,-12,773,501,516
40140,-968,435,1868,-963,14,787,506,517
40154,-1001,372,1880,-829,27,787,516,516
40161,-1001,363,1890,-768,44,785,514,514
40170,-970,411,1879,-687,83,795,504,515
40180,-906,454,1875,-591,103,806,498,518
40190,-877,485,1840,-526,121,819,503,516
40200,-857,556,1852,-510,135,828,505,514
40210,-852,595,1822,-524,143,844,503,516
40220,-832,595,1800,-565,142,859,505,516
40230,-839,542,1811,-596,142,872,498,515
40240,-809,510,1782,-600,155,885,504,514
40250,-824,504,1805,-589,172,905,504,517
40260,-863,508,1866,-563,149,914,505,516
40270,-899,509,1855,-569,158,931,505,514
40280,-969,500,1890,-595,156,941,504,514
40290,-1050,426,1903,-611,150,947,506,516
40300,-1131,380,1954,-619,143,937,503,513
40310,-1188,416,1980,-631,131,934,504,515
40320,-1226,429,2001,-660,117,939,506,517
40330,-1214,379,1965,-686,110,937,441,579
40340,-1232,339,1907,-670,86,937,413,582
40350,-1199,291,1827,-641,83,924,412,578
40360,-1180,236,1722,-612,88,917,412,576
40370,-1203,146,1628,-570,108,889,454,557
40380,-1245,111,1551,-525,139,874,482,548
40390,-1264,173,1480,-518,191,872,482,546
40400,-1235,332,1441,-544,224,906,479,550
40410,-1206,427,1442,-571,266,951,472,557
40420,-1189,420,1418,-558,295,1014,475,564
40430,-1192,337,1454,-472,322,1107,469,573
40440,-1151,257,1459,-325,341,1199,454,584
40450,-1170,165,1450,-194,351,1263,452,588
40460,-1230,96,1509,-75,358,1332,446,607
40470,-1311,112,1539,-50,346,1361,446,601
40480,-1366,220,1620,-151,327,1402,462,587
40491,-1360,245,1587,-318,299,1429,486,555
40500,-1267,248,1564,-438,278,1463,493,533
40510,-1184,291,1604,-565,239,1485,490,547
40520,-1146,290,1650,-667,196,1508,465,574
40530,-1130,235,1716,-759,134,1498,430,606
40540,-1201,164,1773,-826,78,1471,418,619
40550,-1309,74,1774,-859,38,1425,427,611
40560,-1325,74,1813,-860,-20,1358,440,607
40570,-1350,127,1818,-813,-39,1294,442,588
40580,-1339,240,1830,-746,-68,1264,480,535
40590,-1304,392,1866,-699,-79,1257,446,580
40600,-1266,564,1860,-662,-77,1290,436,579
40610,-1233,715,1825,-651,-52,1366,440,562
40620,-1120,851,1813,-641,-22,1473,454,549
40630,-1046,893,1798,-622,19,1614,465,547
40640,-1046,791,1741,-544,64,1754,464,550
40653,-1063,777,1795,-407,129,1922,477,477
40660,-1072,783,1844,-377,137,1992,486,486
40670,-1091,750,1883,-380,141,2056,444,544
40680,-1051,699,1885,-396,118,2115,443,542
40690,-982,651,1899,-441,99,2155,422,548
40708,-798,530,1907,-511,40,2178,511,511
40711,-799,510,1906,-529,53,2169,516,516
40720,-798,427,1898,-557,42,2153,500,516
40730,-759,421,1940,-620,19,2117,507,518
40740,-733,387,1946,-700,24,2055,502,514
40750,-669,346,1938,-784,4,1995,504,516
40760,-579,322,1906,-839,15,1932,502,527
40770,-477,314,1863,-853,44,1892,492,525
40780,-377,266,1864,-836,79,1863,503,522
40790,-293,173,1875,-756,139,1823,502,519
40800,-275,94,1935,-643,200,1793,495,521
40810,-242,16,1974,-533,269,1720,499,521
40820,-232,-12,1994,-416,332,1643,488,509
40830,-226,-34,2011,-307,373,1544,484,524
