# rocket_logger v3.6 wait=10Hz fly=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=6
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
24664,-1330,-3,1528,13,19,-18,501,518
24674,-1319,0,1552,16,16,-24,498,519
24684,-1320,-4,1564,11,8,-17,502,520
24694,-1299,-1,1566,8,10,-13,501,520
24704,-1280,0,1565,16,13,-26,500,520
24714,-1314,20,1574,10,15,-15,498,521
24724,-1297,4,1564,12,14,-19,499,522
24734,-1306,5,1575,17,24,-25,500,521
24744,-1294,3,1564,9,24,-18,499,521
24754,-1308,-4,1550,13,24,-15,496,519
24764,-1291,-4,1565,13,24,-21,495,521
24774,-1301,6,1547,14,25,-23,497,519
24784,-1313,2,1528,13,26,-18,502,520
24794,-1296,9,1571,11,14,-16,501,518
24804,-1304,11,1569,13,27,-15,501,518
24814,-1294,-4,1561,11,16,-17,501,521
24824,-1298,6,1587,12,33,-22,503,525
24834,-1312,-5,1555,16,18,-21,501,520
24844,-1309,-6,1550,15,23,-19,502,518
24854,-1305,11,1555,11,24,-17,499,521
24864,-1304,13,1553,15,29,-19,503,520
24875,-1313,10,1550,17,21,-17,503,518
24884,-1318,2,1536,12,19,-23,499,518
24894,-1305,8,1538,11,29,-22,503,519
24904,-1304,0,1553,13,6,-20,498,521
24914,-1292,-2,1546,12,15,-24,499,518
24924,-1298,9,1569,14,20,-19,500,520
24934,-1309,17,1549,8,7,-12,497,521
24944,-1299,9,1560,10,24,-25,499,523
24954,-1306,7,1573,17,24,-19,500,518
24964,-1307,9,1543,17,16,-23,498,519
24974,-1311,1,1543,12,19,-22,500,520
24984,-1309,7,1550,12,18,-21,500,521
24994,-1308,-8,1545,13,15,-25,501,521
25004,-1311,-2,1542,10,14,-21,498,521
25014,-1292,-3,1560,13,16,-22,503,520
25024,-1302,9,1564,8,9,-21,501,520
25034,-1279,0,1559,14,18,-25,499,521
25044,-1297,13,1546,13,11,-21,497,519
25058,-1318,0,1574,12,15,-16,513,513
25065,-1319,7,1565,11,26,-18,505,505
25074,-1300,2,1571,8,14,-18,497,524
25084,-1309,-3,1550,7,12,-16,500,520
25094,-1304,-3,1547,11,14,-23,502,521
25104,-1310,1,1532,14,12,-15,501,520
25114,-1295,-8,1555,9,19,-21,502,518
25124,-1304,8,1556,13,13,-20,493,522
25134,-1318,1,1557,14,15,-20,498,518
25144,-1290,8,1563,13,16,-19,496,529
25154,-1289,-7,1538,10,20,-23,500,521
25164,-1289,-12,1564,11,11,-24,498,519
25174,-1299,9,1553,13,15,-23,495,521
25184,-1286,19,1558,13,18,-19,503,518
25194,-1303,0,1560,18,21,-17,499,521
25204,-1309,18,1569,14,12,-13,502,520
25214,-1303,0,1533,9,22,-23,501,520
25224,-1320,1,1562,12,21,-17,499,524
25234,-1304,-10,1547,9,21,-19,497,519
25244,-1305,0,1544,15,16,-21,502,520
25254,-1298,13,1561,15,15,-17,497,521
25264,-1299,7,1538,13,31,-20,500,518
25274,-1308,12,1551,12,24,-21,496,521
25284,-1303,-1,1547,17,18,-20,500,522
25294,-1308,-7,1558,14,15,-19,499,521
25304,-1304,-3,1535,17,18,-26,499,524
25314,-1300,6,1537,11,16,-19,502,518
25324,-1298,5,1539,13,21,-21,500,522
25334,-1306,5,1540,9,24,-15,497,523
25344,-1300,7,1558,13,28,-22,497,518
25354,-1310,12,1552,15,28,-27,496,519
25364,-1295,2,1564,12,27,-21,496,522
25374,-1315,4,1559,8,28,-23,499,525
25384,-1311,8,1551,11,22,-20,497,519
25394,-1299,-1,1556,18,10,-21,499,522
25404,-1313,-7,1562,10,21,-20,498,520
25414,-1314,-3,1552,18,23,-20,503,518
25424,-1296,6,1547,17,14,-18,501,524
25434,-1310,11,1545,16,14,-19,499,518
25444,-1305,-6,1536,11,19,-16,503,518
25454,-1322,3,1536,11,16,-24,496,519
25464,-1312,6,1569,13,26,-24,497,520
25474,-1302,4,1558,13,19,-22,502,521
25484,-1293,-10,1550,15,24,-18,500,520
25494,-1310,5,1551,11,11,-18,500,517
25504,-1317,13,1559,13,16,-11,499,522
25515,-1309,2,1560,10,12,-13,498,520
25524,-1305,16,1541,13,8,-27,498,522
25534,-1308,3,1578,15,13,-20,500,520
25551,-1299,-5,1564,12,24,-18,514,514
25566,-1308,-8,1547,8,10,-17,516,516
25572,-1299,-9,1551,12,21,-17,509,509
25575,-1297,-9,1554,19,13,-20,511,511
25584,-1293,9,1553,12,14,-21,500,520
25594,-1309,3,1551,14,19,-23,499,520
25604,-1306,9,1542,13,4,-21,502,520
25614,-1309,-13,1547,14,19,-19,501,520
25624,-1303,2,1553,10,14,-16,494,522
25634,-1306,10,1571,14,22,-19,498,524
25644,-1251,-2,1572,21,15,-20,499,521
25654,-1417,-34,1546,16,9,-15,501,520
25664,-1196,38,1563,0,22,-22,499,522
25674,-1340,38,1556,28,32,-24,503,516
25684,-1286,-75,1515,8,15,-22,494,524
25694,-1309,81,1600,20,18,-15,502,517
25704,-1325,-44,1533,13,27,-23,500,519
25714,-1324,23,1555,14,25,-15,499,523
25724,-1299,3,1548,11,12,-17,499,521
25734,-1294,4,1552,18,23,-19,501,520
25744,-1324,9,1543,16,17,-17,498,520
25754,-1274,31,1567,11,13,-21,503,519
25764,-1346,-2,1566,14,27,-25,500,520
25774,-1291,19,1560,11,28,-19,499,520
25784,-1318,1,1552,12,21,-22,498,520
25794,-1306,-4,1539,12,27,-21,501,518
25804,-1312,26,1564,16,17,-18,497,520
25814,-1309,-12,1544,11,13,-19,504,517
25824,-1288,12,1550,14,20,-19,498,517
25834,-1298,-22,1551,15,23,-20,500,519
25844,-1311,16,1560,17,19,-20,500,522
25854,-1276,-2,1544,9,29,-24,497,522
25864,-1331,19,1553,11,16,-22,498,521
25874,-1275,-9,1547,8,22,-24,495,523
25884,-1337,-7,1533,13,14,-20,487,535
25894,-1286,19,1558,11,26,-22,492,526
25904,-1299,-13,1516,17,13,-13,490,522
25914,-1333,-15,1540,12,7,-15,496,521
25924,-1257,21,1564,8,16,-22,492,521
25934,-1342,-6,1543,18,19,-23,493,522
25944,-1295,22,1555,8,16,-15,501,524
25954,-1312,-2,1551,15,13,-21,497,521
25964,-1317,-19,1552,12,15,-20,502,525
25974,-1308,17,1551,17,28,-20,498,525
25984,-1309,1,1553,6,10,-21,494,520
25994,-1303,0,1539,12,22,-22,495,518
26004,-1301,-1,1550,12,14,-10,497,523
26014,-1290,8,1552,10,20,-18,496,521
26024,-1313,14,1553,11,25,-24,499,525
26034,-1289,-6,1556,12,23,-23,502,519
26044,-1314,19,1576,10,19,-19,501,518
26054,-1297,-5,1567,18,21,-20,497,520
26067,-1321,-8,1572,13,26,-21,519,519
26078,-1285,7,1551,19,27,-14,510,510
26084,-1310,-12,1555,14,23,-24,503,518
26094,-1305,3,1560,13,20,-19,501,521
26104,-1312,1,1549,16,23,-26,499,520
26114,-1308,15,1545,15,24,-19,499,518
26124,-1298,-3,1568,8,18,-21,498,521
26134,-1309,10,1540,10,31,-23,500,521
26144,-1308,6,1553,15,11,-16,499,524
26155,-1298,-10,1536,17,17,-17,493,522
26164,-1310,2,1549,14,34,-20,501,519
26174,-1305,3,1558,13,22,-26,497,524
26184,-1295,2,1564,12,16,-19,502,521
26194,-1305,0,1548,14,23,-16,501,518
26204,-1295,1,1564,11,26,-18,503,523
26214,-1300,11,1562,17,15,-17,499,519
26224,-1317,-5,1533,11,28,-17,501,523
26234,-1302,6,1559,9,14,-17,501,521
26244,-1306,8,1555,12,18,-22,500,518
26254,-1301,-9,1538,13,17,-20,498,519
26264,-1290,9,1543,9,20,-17,496,524
26274,-1313,4,1548,13,11,-23,504,519
26284,-1300,25,1549,10,14,-21,499,521
26294,-1303,6,1544,12,16,-18,498,522
26304,-1308,-5,1534,6,8,-26,499,518
26314,-1293,-12,1567,19,23,-30,492,525
26324,-1314,4,1550,13,18,-28,500,526
26334,-1302,-4,1561,10,14,-15,499,522
26344,-1292,-2,1530,11,26,-19,502,519
26354,-1309,1,1582,10,11,-24,497,522
26364,-1316,11,1557,5,23,-22,499,519
26374,-1300,6,1551,4,15,-22,498,521
26384,-1301,20,1541,10,10,-23,500,516
26394,-1310,21,1531,3,17,-27,500,520
26404,-1315,2,1546,4,12,-32,499,522
26414,-1316,9,1544,-3,0,-26,494,522
26424,-1312,-2,1532,2,4,-28,497,521
26434,-1320,9,1543,-2,-1,-37,502,518
26444,-1321,7,1561,-5,2,-35,500,519
26454,-1305,31,1555,-14,-7,-34,500,517
26464,-1294,30,1537,-11,-18,-42,501,523
26474,-1330,6,1547,-10,-9,-47,495,523
26484,-1314,10,1549,-15,-18,-47,503,521
26494,-1311,11,1556,-21,-17,-41,500,521
26504,-1318,3,1536,-27,-16,-53,498,521
26514,-1319,11,1559,-22,-25,-57,498,522
26524,-1307,5,1557,-25,-31,-54,498,520
26534,-1307,-6,1550,-26,-31,-54,500,518
26544,-1302,9,1552,-27,-22,-57,499,519
26554,-1309,-10,1546,-31,-28,-56,503,520
26567,-1300,1,1576,-39,-40,-57,500,500
26574,-1297,0,1549,-36,-36,-54,509,509
26584,-1294,-28,1552,-33,-34,-63,498,522
26594,-1298,-5,1566,-34,-39,-68,500,520
26604,-1294,-3,1573,-36,-31,-62,499,517
26614,-1293,-1,1563,-37,-43,-59,497,523
26624,-1300,-22,1555,-39,-57,-67,491,523
26634,-1304,14,1576,-39,-44,-76,487,522
26644,-1297,-8,1559,-49,-53,-63,491,526
26654,-1308,-3,1568,-50,-49,-69,492,529
26664,-1294,-8,1537,-42,-55,-76,495,527
26674,-1303,-8,1546,-55,-58,-77,498,523
26684,-1294,26,1579,-60,-61,-82,497,519
26694,-1314,-2,1545,-60,-68,-85,500,520
26704,-1288,1,1549,-67,-77,-92,499,523
26714,-1289,-12,1562,-69,-78,-97,495,518
26724,-1308,6,1557,-80,-89,-105,500,518
26734,-1206,-29,1620,-40,-87,-112,494,526
26744,-1208,-182,1630,-32,-80,-111,498,521
26754,-1209,-150,1718,-25,-50,-94,495,526
26764,-1145,-224,1689,-25,-15,-44,494,526
26774,-1095,-229,1673,10,14,-31,494,527
26784,-1157,-280,1654,34,57,-8,496,522
26795,-1185,-164,1678,42,74,36,497,529
26804,-1212,-186,1587,56,86,58,498,522
26814,-1210,-61,1567,64,90,65,495,524
26824,-1302,-33,1584,79,85,52,497,526
26834,-1343,53,1596,58,80,50,492,529
26844,-1319,35,1541,64,69,34,489,527
26854,-1306,96,1531,50,72,10,488,527
26864,-1355,48,1563,51,53,-20,496,533
26874,-1362,39,1545,7,39,-10,497,528
26884,-1316,28,1506,9,21,-16,493,527
26894,-1328,-1,1478,6,6,-34,493,532
26904,-1344,29,1530,5,-9,-43,494,527
26914,-1360,0,1526,-29,-36,-35,494,525
26924,-1316,38,1574,-36,-33,-39,498,523
26934,-1296,32,1560,-36,-42,-60,497,523
26944,-1238,24,1587,-15,-41,-84,494,527
26954,-1272,-78,1648,-18,-41,-87,492,520
26964,-1209,-68,1654,-27,-18,-66,497,524
26974,-1185,-153,1625,-18,0,-63,498,525
26984,-1171,-166,1639,10,17,-53,499,523
26994,-1217,-220,1640,27,40,-21,497,523
27004,-1184,-170,1621,17,45,15,497,523
27014,-1186,-149,1583,39,61,31,499,529
27024,-1254,-109,1586,48,57,35,495,523
27034,-1280,-40,1624,52,72,35,497,524
27044,-1286,10,1601,44,73,38,497,522
27054,-1295,-4,1568,56,56,18,500,519
27067,-1301,27,1573,51,69,-7,507,507
27074,-1346,24,1585,45,64,-13,517,517
27084,-1342,9,1557,23,65,-2,499,517
27094,-1312,-23,1507,24,48,-16,499,521
27104,-1316,1,1515,15,32,-21,498,520
27114,-1342,-6,1525,22,8,-23,498,525
27124,-1341,-12,1564,0,-4,-19,499,519
27134,-1310,37,1565,-12,-7,-15,496,523
27144,-1316,25,1568,-9,-10,-43,497,520
27154,-1304,19,1554,-15,-11,-59,501,527
27164,-1343,29,1587,-40,-26,-58,499,520
27174,-1299,40,1572,-35,-28,-65,495,518
27184,-1266,-66,1534,-15,-36,-83,498,520
27194,-1263,-51,1595,-14,-37,-81,502,520
27204,-1265,-144,1612,-5,-37,-60,500,519
27214,-1206,-181,1624,-17,-26,-35,501,523
27224,-1157,-122,1639,14,-6,-27,498,521
27234,-1202,-213,1605,26,26,-16,500,520
27244,-1224,-99,1652,16,41,14,500,519
27254,-1217,-115,1618,30,62,24,499,522
27264,-1221,-90,1583,40,72,22,499,521
27274,-1291,-49,1600,49,60,25,498,519
27284,-1316,-8,1577,36,67,30,499,518
27294,-1304,14,1520,34,65,18,497,523
27304,-1303,16,1520,51,44,-1,496,526
27314,-1338,14,1537,38,28,-17,493,524
27324,-1339,46,1571,7,35,-11,501,520
27334,-1323,28,1566,0,24,-23,501,521
27344,-1298,20,1553,-1,3,-37,500,523
27354,-1332,29,1543,-5,-5,-57,502,518
27364,-1430,25,1566,-25,-24,-52,500,525
27374,-1270,35,1568,-17,-26,-61,498,520
27384,-1249,-109,1541,-4,-30,-72,499,520
27394,-1261,-43,1630,-18,-29,-65,500,520
27404,-1249,-84,1651,-6,-16,-51,501,520
27414,-1184,-176,1608,-4,13,-41,502,520
27424,-1224,-108,1641,11,8,-33,500,522
27435,-1226,-115,1645,28,29,-3,501,521
27444,-1233,-175,1596,20,42,7,500,522
27454,-1207,-74,1603,33,53,19,500,523
27464,-1245,-81,1595,53,67,18,496,525
27474,-1287,-66,1553,37,60,31,499,517
27484,-1303,13,1603,34,61,32,499,522
27494,-1300,0,1549,41,58,10,498,522
27504,-1310,27,1547,37,48,-7,499,522
27514,-1317,25,1573,30,34,-15,497,523
27524,-1319,20,1556,14,32,-16,494,525
27534,-1302,9,1559,11,22,-24,496,524
27544,-1303,-11,1518,3,10,-31,499,518
27554,-1329,8,1553,-10,-4,-37,498,520
27568,-1287,-26,1555,-11,-14,-42,507,507
27575,-1285,-28,1549,-5,-20,-49,514,514
27584,-1267,-43,1605,-4,-31,-53,498,522
27594,-1257,-65,1610,-4,-28,-53,501,518
27604,-1236,-103,1640,-12,2,-39,499,523
27614,-1204,-85,1623,1,10,-36,498,524
27631,-1250,-107,1621,19,19,-17,524,524
27634,-1249,-126,1611,19,35,-9,505,505
27644,-1254,-113,1588,25,43,2,490,531
27654,-1235,-77,1565,31,46,16,491,525
27664,-1265,-58,1591,32,48,13,490,528
27674,-1305,-36,1578,29,47,14,496,521
27684,-1280,15,1576,33,35,8,499,521
27694,-1302,12,1574,23,45,-1,501,521
27704,-1309,22,1576,26,29,-23,502,520
27714,-1321,39,1567,9,22,-20,495,521
27724,-1348,21,1558,6,7,-25,497,519
27734,-1324,5,1533,-9,7,-33,497,517
27744,-1310,-4,1537,3,-2,-42,501,522
27754,-1301,-33,1550,-5,-17,-48,494,523
27764,-1269,-37,1573,-10,-22,-49,484,530
27774,-1250,-57,1596,-5,-19,-48,485,536
27784,-1246,-68,1615,2,-14,-50,486,541
27794,-1237,-88,1628,-1,1,-36,487,542
27804,-1234,-109,1634,5,18,-30,483,537
27814,-1223,-123,1600,15,29,-20,479,549
27824,-1241,-92,1611,19,42,-21,483,558
27834,-1223,-79,1571,21,40,1,471,542
27844,-1278,-138,1540,23,36,6,451,550
27854,-1267,-5,1600,25,34,15,442,561
27864,-1302,-76,1545,32,39,6,426,579
27874,-1291,28,1581,24,37,-1,410,605
27884,-1301,-3,1557,24,28,-7,399,601
27894,-1272,27,1547,20,33,-15,390,600
27904,-1305,8,1557,15,32,-24,393,602
27914,-1303,-9,1566,15,16,-30,384,637
27924,-1340,-20,1580,0,15,-26,389,627
27934,-1304,-73,1533,3,10,-39,393,613
27944,-1275,-22,1669,-19,8,-24,389,632
27954,-649,221,1295,58,65,-35,420,590
27964,-924,-373,1275,-34,107,-40,398,594
27974,-1080,275,1719,25,3,-36,389,608
27984,-1243,-263,1558,24,23,1,379,606
27994,-1082,33,1625,6,25,-47,374,619
28004,-1594,-190,1722,-1,30,11,373,616
28014,-1097,236,1595,30,65,-12,410,613
28024,-1317,-432,1394,46,74,-5,370,611
28034,-1237,201,1716,-10,19,4,400,629
28044,-1521,-255,1626,75,-20,18,363,610
28054,-1430,-6,1632,-24,15,-3,398,620
28067,-1417,365,1854,-55,0,11,494,494
28075,-1427,-479,1337,25,26,-20,534,534
28084,-689,477,1571,-13,43,-33,253,611
28094,-1197,-629,1253,84,29,-50,374,587
28104,-1114,-18,1735,-76,-6,-28,388,597
28114,-1493,154,1716,45,-33,-52,422,575
28124,-1416,-104,1781,-15,-1,-23,372,646
28134,-784,-106,1500,29,-22,-59,432,574
28144,-1285,119,1804,-30,-1,-23,413,609
28154,-1566,-154,1637,53,-8,-46,433,544
28164,-1386,-131,1668,-32,19,-30,459,561
28174,-1244,15,1533,18,43,-54,457,565
28184,-1390,-177,1689,21,10,-8,472,558
28194,-1265,-138,1538,13,6,-3,449,547
28204,-993,-10,1556,38,5,-13,477,547
28214,-1219,13,1654,-21,21,1,484,539
28224,-1446,-28,1696,64,25,-22,461,538
28234,-1357,-39,1682,-7,35,8,474,537
28244,-1240,87,1594,35,28,-12,481,536
28254,-1215,-29,1466,17,35,-4,479,533
28264,-1321,-3,1596,22,20,-15,480,529
28274,-1253,-3,1581,9,9,-23,495,531
28284,-1364,-40,1611,13,11,-20,491,529
28294,-1411,-59,1656,12,0,-27,496,527
28304,-1201,-24,1533,1,13,-31,495,521
28314,-1301,-83,1524,9,14,-28,496,523
28324,-1270,-27,1586,1,18,-28,497,522
28334,-1292,-120,1547,25,-3,-28,497,523
28344,-1343,-100,1593,10,10,-8,501,526
28354,-1221,-29,1597,-22,11,2,501,519
28364,-1141,-15,1598,41,23,-28,497,524
28374,-1283,-110,1570,34,31,-33,498,523
28384,-1318,11,1653,-11,35,-1,500,520
28394,-1182,6,1539,31,41,-9,496,524
28404,-1259,-171,1451,21,37,-22,499,521
28414,-1319,22,1598,43,31,-23,495,521
28424,-1323,-69,1551,-5,16,6,493,523
28434,-1229,-16,1551,21,18,-6,495,526
28444,-1297,-31,1569,24,15,-28,498,525
28454,-1397,-25,1633,19,12,-18,480,530
28464,-1372,-20,1616,3,13,-12,486,539
28474,-1243,-7,1588,-4,25,-29,489,532
28484,-1314,-89,1570,25,14,-56,477,535
28494,-1287,-4,1605,-6,15,-32,497,524
28504,-1313,-122,1552,4,17,-23,492,524
28514,-1265,-57,1558,7,2,-26,493,525
28524,-1273,-88,1543,22,10,-30,501,520
28534,-1257,-46,1593,12,15,-17,496,525
28544,-1238,-64,1607,-1,23,-5,490,524
28554,-1282,-44,1638,19,16,-25,492,533
28567,-1304,-16,1627,14,31,-17,505,505
28574,-1306,-78,1612,11,24,-11,519,519
28584,-1270,-6,1600,5,34,-9,489,528
28594,-1275,-120,1521,30,25,-27,491,537
28604,-1292,1,1593,9,20,-17,492,525
28614,-1302,-64,1567,23,8,-14,489,525
28624,-1272,-86,1544,8,8,-15,498,524
28634,-1255,6,1552,36,9,-26,484,527
28644,-1347,-99,1570,3,7,-18,490,531
28654,-1268,70,1641,1,15,-15,452,533
28664,-1281,-131,1531,17,14,-33,435,587
28674,-1238,49,1600,2,20,-40,430,583
28684,-1305,-82,1610,24,13,-24,440,572
28694,-1319,-123,1533,0,16,-22,439,594
28704,-1361,22,1615,14,22,-23,467,553
28715,-1304,-115,1552,25,18,-27,470,543
28724,-1246,-27,1604,-1,9,-10,486,531
28734,-1297,-12,1595,20,25,-8,497,522
28744,-1283,-113,1542,30,21,-24,499,522
28754,-1288,20,1592,3,40,-20,501,523
28764,-1298,-97,1555,27,24,-15,499,525
28774,-1243,-50,1547,-1,21,-16,502,521
28784,-1255,-1,1595,22,21,-21,500,518
28794,-1291,-116,1548,17,21,-25,499,526
28804,-1296,-5,1611,-1,21,-10,495,519
28814,-1297,-63,1580,24,36,-18,498,522
28824,-1296,-40,1574,11,10,-19,499,522
28834,-1276,-20,1604,14,15,-16,499,523
28844,-1284,-46,1589,10,10,-14,499,519
28854,-1271,-60,1578,7,14,-18,500,519
28864,-1272,-27,1596,23,27,-25,501,519
28874,-1281,-55,1576,21,22,-17,500,520
28884,-1283,-60,1574,8,19,-17,498,522
28894,-1256,-18,1583,15,11,-17,498,519
28904,-1272,-82,1554,17,16,-23,500,526
28914,-1302,-28,1627,7,15,-22,501,523
28924,-1254,-6,1615,9,17,-6,502,522
28934,-1277,-114,1548,9,22,-34,501,522
28944,-1255,72,1644,16,23,-19,498,522
28954,-1325,-156,1540,16,23,-19,500,525
28964,-1227,59,1597,-2,33,-10,498,522
28974,-1304,-154,1517,29,7,-22,497,523
28984,-1284,-5,1597,2,21,-23,494,524
28994,-1272,-43,1584,19,17,-13,498,522
29004,-1263,-63,1572,11,14,-20,496,524
29014,-1268,-6,1612,21,16,-23,504,518
29024,-1318,-57,1600,10,21,-13,499,525
29034,-1257,-10,1600,10,28,-18,490,523
29044,-1279,-92,1548,5,29,-20,499,519
29054,-1238,64,1604,17,26,-28,504,519
29068,-1273,-6,1575,27,21,-16,509,509
29075,-1265,10,1604,-13,19,-18,507,507
29084,-1279,-77,1525,32,28,-25,498,522
29094,-1300,-77,1572,0,9,-29,498,524
29104,-1274,7,1601,25,12,-23,496,525
29114,-1285,-101,1568,4,10,-14,491,523
29124,-1269,5,1637,14,10,-33,496,522
29134,-1295,-68,1608,24,29,-24,500,521
29144,-1253,-54,1586,3,18,-21,499,522
29154,-1262,-44,1583,13,19,-24,499,520
29164,-1250,-80,1574,11,19,-26,499,526
29174,-1273,-71,1573,14,27,-20,496,520
29184,-1270,-30,1587,10,20,-14,502,523
29194,-1269,-72,1584,21,14,-20,498,519
29204,-1282,-56,1586,14,20,-19,501,525
29214,-1257,-56,1590,19,20,-15,498,520
29224,-1267,-38,1573,0,20,-9,488,526
29234,-1272,-42,1585,21,31,-16,485,526
29244,-1268,-68,1548,13,30,-26,489,523
29254,-1287,-17,1598,6,11,-19,495,524
29264,-1286,-66,1567,19,16,-19,487,525
29274,-1266,-29,1582,4,19,-23,494,527
29284,-1292,-18,1583,14,16,-21,497,522
29294,-1269,-55,1602,9,22,-16,500,521
29304,-1264,-25,1586,14,15,-24,500,520
29314,-1276,-55,1589,12,23,-20,503,520
29324,-1280,-41,1590,14,13,-21,498,525
29334,-1269,-50,1573,20,11,-24,499,520
29344,-1281,-57,1561,20,29,-17,502,520
29355,-1269,-44,1573,17,20,-15,500,521
29364,-1276,-53,1564,15,30,-12,499,518
29374,-1270,-46,1567,20,24,-16,499,517
29384,-1274,-43,1597,20,31,-14,501,519
29394,-1293,-42,1560,18,22,-14,500,521
29404,-1302,-29,1578,11,23,-16,500,519
29414,-1259,-19,1581,13,29,-14,502,519
29424,-1283,-46,1568,16,13,-15,495,524
29434,-1279,-6,1586,11,21,-25,502,521
29444,-1261,-55,1554,18,11,-17,503,520
29454,-1283,-18,1579,12,7,-19,500,517
29464,-1299,-35,1565,15,12,-26,498,522
29474,-1281,-44,1584,5,13,-27,502,521
29484,-1275,-32,1579,6,0,-32,501,522
29494,-1277,-66,1572,11,3,-32,499,521
29504,-1255,-32,1593,12,1,-33,497,523
29514,-1266,-53,1584,10,7,-21,498,522
29524,-1264,-61,1576,14,16,-22,498,522
29534,-1273,-66,1581,13,20,-21,499,520
29544,-1273,-71,1571,10,27,-16,498,518
29554,-1265,-55,1563,13,18,-15,499,521
29568,-1269,-53,1606,17,25,-15,512,512
29579,-1260,-40,1597,16,24,-12,508,508
29584,-1278,-50,1583,20,27,-14,498,518
29594,-1283,-30,1579,14,19,-19,500,523
29604,-1272,-57,1559,16,19,-15,497,521
29614,-1283,-19,1581,16,30,-18,502,520
29624,-1277,-49,1585,15,21,-24,484,537
29634,-1274,-42,1581,14,14,-20,499,521
29644,-1297,-24,1573,9,11,-21,498,520
29654,-1308,-49,1561,19,5,-18,497,519
29664,-1283,-52,1597,9,17,-22,496,523
29674,-1278,-23,1574,7,20,-22,502,520
29684,-1259,-49,1579,13,17,-23,492,521
29694,-1259,-61,1586,10,15,-21,501,524
29712,-1264,-51,1576,10,18,-16,509,509
29715,-1280,-64,1573,11,28,-17,507,507
29724,-1273,-51,1610,13,23,-18,499,522
29734,-1288,-65,1586,14,33,-12,502,521
29744,-1277,-49,1593,15,16,-16,497,520
29754,-1278,-39,1572,18,28,-14,497,525
29764,-1272,-43,1570,14,17,-17,500,521
29774,-1266,-26,1583,16,18,-12,501,521
29784,-1283,-27,1590,13,29,-15,499,518
29794,-1292,-48,1579,16,24,-21,497,524
29804,-1284,-34,1557,17,20,-20,495,518
29814,-1299,-38,1563,11,16,-23,498,523
29824,-1280,-36,1576,9,6,-31,499,520
29834,-1260,-44,1579,9,12,-26,501,521
29844,-1272,-54,1568,12,12,-33,499,520
29854,-1263,-39,1591,8,2,-27,496,523
29864,-1277,-45,1579,9,13,-23,500,520
29874,-1277,-63,1583,12,16,-23,495,521
29884,-1273,-55,1570,12,19,-27,497,521
29894,-1269,-48,1592,12,15,-20,496,523
29904,-1277,-50,1575,10,16,-18,500,520
29914,-1271,-64,1588,12,17,-23,500,521
29924,-1282,-60,1577,17,20,-19,495,526
29934,-1281,-43,1593,14,32,-10,500,520
29944,-1276,-44,1579,16,24,-18,499,526
29954,-1289,-45,1578,19,16,-16,499,516
29964,-1273,-37,1577,14,20,-20,497,522
29974,-1286,-33,1588,9,29,-19,500,521
29984,-1271,-32,1569,13,16,-18,494,522
29995,-1286,-37,1584,9,18,-18,499,520
30004,-1257,-31,1577,11,14,-25,499,521
30014,-1273,-40,1574,8,14,-23,500,520
30024,-1271,-41,1594,8,11,-24,499,518
30034,-1272,-52,1577,5,19,-26,499,519
30044,-1274,-58,1576,7,10,-22,499,527
30054,-1265,-47,1594,12,17,-21,499,527
30067,-1259,-47,1605,10,21,-19,503,503
30074,-1258,-46,1565,13,19,-15,504,504
30084,-1252,-39,1592,18,16,-18,500,518
30094,-1277,-56,1597,13,32,-17,498,520
30104,-1259,-43,1576,16,18,-16,492,521
30114,-1274,-42,1565,10,25,-13,503,525
30124,-1271,-39,1566,21,20,-13,499,517
30134,-1268,-40,1577,14,21,-13,494,521
30144,-1273,-30,1596,11,18,-17,497,520
30154,-1296,-24,1575,19,22,-21,496,523
30164,-1278,-37,1581,15,16,-15,498,522
30174,-1274,-29,1583,11,19,-26,500,524
30184,-1282,-51,1586,11,21,-29,500,524
30194,-1269,-43,1573,12,17,-21,500,522
30204,-1277,-44,1584,8,14,-24,500,522
30214,-1280,-45,1572,13,12,-26,503,520
30224,-1270,-53,1565,9,27,-28,500,521
30234,-1271,-41,1591,12,14,-25,502,521
30244,-1261,-61,1589,15,19,-18,496,520
30254,-1257,-34,1599,13,17,-23,501,520
30264,-1285,-45,1566,13,21,-19,503,519
30274,-1266,-51,1586,19,24,-17,499,518
30284,-1282,-50,1579,14,20,-15,498,521
30294,-1276,-33,1582,13,21,-18,503,524
30304,-1269,-43,1585,15,20,-20,500,521
30314,-1277,-38,1557,11,24,-21,498,521
30324,-1270,-50,1585,12,27,-15,500,518
30334,-1277,-35,1579,12,11,-18,495,526
30344,-1278,-35,1600,12,15,-22,505,515
30354,-1262,-39,1573,10,9,-23,501,522
30364,-1283,-40,1575,13,14,-27,502,519
30374,-1286,-33,1582,11,14,-29,501,521
30384,-1284,-53,1573,13,9,-22,502,517
30394,-1285,-45,1586,12,14,-19,498,518
30404,-1280,-45,1570,10,16,-22,497,519
30414,-1264,-49,1603,10,9,-25,499,522
30424,-1266,-54,1579,15,18,-18,495,519
30434,-1283,-58,1592,11,14,-24,497,522
30444,-1263,-40,1582,12,13,-23,500,519
30454,-1269,-44,1577,14,15,-17,497,523
30464,-1276,-41,1583,19,21,-25,500,522
30474,-1269,-46,1588,14,26,-18,500,520
